templateCode,fieldKey,fieldLabel,required,dataSourceKind,classification,recommendedPrefillKind,reason,currentSampleValue,controlType
BM-175,"agency.name","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-175,"document.issueDate","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.issueDate"" is generic/common boilerplate safe for prefill.","2026-01-01",TEXT
BM-175,"document.fullDocumentCode","Số văn bản / quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số văn bản / quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-176,"agency.name","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-176,"document.summaryLine","Tóm tắt / liệt kê (dòng)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Tóm tắt / liệt kê (dòng)"" matches NEVER_AUTO pattern.",,TEXT
BM-176,"document.reasonLine","Căn cứ / lý do (dòng)",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.reasonLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-176,"document.contentLine","Nội dung (dòng)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Nội dung (dòng)"" matches NEVER_AUTO pattern.",,TEXT
BM-176,"decision.decisionLine","Cơ quan ra quyết định (dòng)",false,MANUAL,NEVER_AUTO,NONE,"Path ""decision.decisionLine"" starts with NEVER_AUTO path prefix.",,TEXT
BM-176,"document.issueDate","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.issueDate"" is generic/common boilerplate safe for prefill.","2026-01-01",TEXT
BM-176,"document.fullDocumentCode","Số văn bản / quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số văn bản / quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-177,"agency.name","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-177,"document.fullDocumentCode","Số văn bản / quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số văn bản / quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-178,"agency.name","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-178,"document.issuePlace","Nơi ban hành",false,MANUAL,NEVER_AUTO,NONE,"Label ""Nơi ban hành"" matches NEVER_AUTO pattern.","TP. Hồ Chí Minh",TEXT
BM-178,"document.issueDate","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.issueDate"" is generic/common boilerplate safe for prefill.","2026-01-01",TEXT
BM-178,"document.fullDocumentCode","Số văn bản / quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số văn bản / quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-179,"agency.name","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-179,"document.summaryLine","Tóm tắt / liệt kê (dòng)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Tóm tắt / liệt kê (dòng)"" matches NEVER_AUTO pattern.",,TEXT
BM-179,"person.dateOfBirth","Ngày sinh",false,MANUAL,NEVER_AUTO,NONE,"Path ""person.dateOfBirth"" starts with NEVER_AUTO path prefix.",,TEXT
BM-179,"person.personFullName","Họ và tên",false,MANUAL,NEVER_AUTO,NONE,"Label ""Họ và tên"" matches NEVER_AUTO pattern.",,TEXT
BM-179,"document.reasonLine","Căn cứ / lý do (dòng)",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.reasonLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-179,"document.contentLine","Nội dung (dòng)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Nội dung (dòng)"" matches NEVER_AUTO pattern.",,TEXT
BM-179,"document.issuePlace","Nơi ban hành",false,MANUAL,NEVER_AUTO,NONE,"Label ""Nơi ban hành"" matches NEVER_AUTO pattern.","TP. Hồ Chí Minh",TEXT
BM-179,"document.issueDate","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.issueDate"" is generic/common boilerplate safe for prefill.","2026-01-01",TEXT
BM-179,"document.fullDocumentCode","Số văn bản / quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số văn bản / quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-180,"agency.name","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-180,"document.summaryLine","Tóm tắt / liệt kê (dòng)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Tóm tắt / liệt kê (dòng)"" matches NEVER_AUTO pattern.",,TEXT
BM-180,"person.personFullName","Họ và tên",false,MANUAL,NEVER_AUTO,NONE,"Label ""Họ và tên"" matches NEVER_AUTO pattern.",,TEXT
BM-180,"document.contentLine","Nội dung (dòng)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Nội dung (dòng)"" matches NEVER_AUTO pattern.",,TEXT
BM-180,"document.reasonLine2","Căn cứ / lý do (dòng 2)",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.reasonLine2"" is generic/common boilerplate safe for prefill.",,TEXT
BM-180,"document.reasonLine","Căn cứ / lý do (dòng)",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.reasonLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-180,"document.issuePlace","Nơi ban hành",false,MANUAL,NEVER_AUTO,NONE,"Label ""Nơi ban hành"" matches NEVER_AUTO pattern.","TP. Hồ Chí Minh",TEXT
BM-180,"agency.agencyReferenceLine","Cơ quan (dòng tham chiếu)",false,AGENCY,NEVER_AUTO,NONE,"Label ""Cơ quan (dòng tham chiếu)"" matches NEVER_AUTO pattern.",,TEXT
BM-180,"document.issueDate","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.issueDate"" is generic/common boilerplate safe for prefill.","2026-01-01",TEXT
BM-180,"document.fullDocumentCode","Số văn bản / quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số văn bản / quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-181,"agency.name","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-181,"document.issueDate","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.issueDate"" is generic/common boilerplate safe for prefill.","2026-01-01",TEXT
BM-181,"document.fullDocumentCode","Số văn bản / quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số văn bản / quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-182,"agency.name","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-182,"document.issueDate","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.issueDate"" is generic/common boilerplate safe for prefill.","2026-01-01",TEXT
BM-182,"document.fullDocumentCode","Số văn bản / quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số văn bản / quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-183,"agency.name","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-183,"person.dateOfBirth","Ngày sinh",false,MANUAL,NEVER_AUTO,NONE,"Path ""person.dateOfBirth"" starts with NEVER_AUTO path prefix.",,TEXT
BM-183,"person.personFullName","Họ và tên",false,MANUAL,NEVER_AUTO,NONE,"Label ""Họ và tên"" matches NEVER_AUTO pattern.",,TEXT
BM-183,"legalBasis.statuteReference","Điều luật tham chiếu",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""legalBasis.statuteReference"" is generic/common boilerplate safe for prefill.",,TEXT
BM-183,"document.contentLine","Nội dung (dòng)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Nội dung (dòng)"" matches NEVER_AUTO pattern.",,TEXT
BM-183,"legalBasis.legalBasisLine2","Căn cứ pháp luật (dòng 2)",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""legalBasis.legalBasisLine2"" is generic/common boilerplate safe for prefill.",,TEXT
BM-183,"legalBasis.legalBasisLine","Căn cứ pháp luật (dòng)",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""legalBasis.legalBasisLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-183,"document.issueDate","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.issueDate"" is generic/common boilerplate safe for prefill.","2026-01-01",TEXT
BM-183,"document.fullDocumentCode","Số văn bản / quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số văn bản / quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-184,"agency.name","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-184,"decision.decisionLine","Nội dung quyết định",false,MANUAL,NEVER_AUTO,NONE,"Path ""decision.decisionLine"" starts with NEVER_AUTO path prefix.",,TEXT
BM-184,"decision.decisionLine4","Cơ quan ra quyết định (dòng 4)",false,MANUAL,NEVER_AUTO,NONE,"Path ""decision.decisionLine4"" starts with NEVER_AUTO path prefix.",,TEXT
BM-184,"document.summaryLine","Tóm tắt / liệt kê (dòng)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Tóm tắt / liệt kê (dòng)"" matches NEVER_AUTO pattern.",,TEXT
BM-184,"person.occupation","Nghề nghiệp",false,MANUAL,NEVER_AUTO,NONE,"Label ""Nghề nghiệp"" matches NEVER_AUTO pattern.",,TEXT
BM-184,"decision.decisionLine3","Cơ quan ra quyết định (dòng 3)",false,MANUAL,NEVER_AUTO,NONE,"Path ""decision.decisionLine3"" starts with NEVER_AUTO path prefix.",,TEXT
BM-184,"decision.decisionLine2","Cơ quan ra quyết định (dòng 2)",false,MANUAL,NEVER_AUTO,NONE,"Path ""decision.decisionLine2"" starts with NEVER_AUTO path prefix.",,TEXT
BM-184,"person.currentAddress","Địa chỉ thường trú",false,MANUAL,NEVER_AUTO,NONE,"Label ""Địa chỉ thường trú"" matches NEVER_AUTO pattern.",,TEXT
BM-184,"person.dateOfBirth","Ngày sinh",false,MANUAL,NEVER_AUTO,NONE,"Path ""person.dateOfBirth"" starts with NEVER_AUTO path prefix.",,TEXT
BM-184,"person.personFullName","Họ và tên",false,MANUAL,NEVER_AUTO,NONE,"Label ""Họ và tên"" matches NEVER_AUTO pattern.",,TEXT
BM-184,"document.issuePlace","Nơi ban hành",false,MANUAL,NEVER_AUTO,NONE,"Label ""Nơi ban hành"" matches NEVER_AUTO pattern.","TP. Hồ Chí Minh",TEXT
BM-184,"document.issueDate","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.issueDate"" is generic/common boilerplate safe for prefill.","2026-01-01",TEXT
BM-184,"document.fullDocumentCode","Số văn bản / quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số văn bản / quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-185,"agency.name","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-185,"person.currentAddress","Địa chỉ thường trú",false,MANUAL,NEVER_AUTO,NONE,"Label ""Địa chỉ thường trú"" matches NEVER_AUTO pattern.",,TEXT
BM-185,"person.dateOfBirth","Ngày sinh",false,MANUAL,NEVER_AUTO,NONE,"Path ""person.dateOfBirth"" starts with NEVER_AUTO path prefix.",,TEXT
BM-185,"person.personFullName","Họ và tên",false,MANUAL,NEVER_AUTO,NONE,"Label ""Họ và tên"" matches NEVER_AUTO pattern.",,TEXT
BM-185,"document.issueDate","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.issueDate"" is generic/common boilerplate safe for prefill.","2026-01-01",TEXT
BM-185,"document.fullDocumentCode","Số văn bản / quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số văn bản / quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"agency.name","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"recipients.personLine","Người bị áp dụng",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người bị áp dụng"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"recipients.personLine15","Người nhận (dòng 15)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 15)"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"document.reasonLine","Căn cứ / lý do (dòng)",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.reasonLine"" is generic/common boilerplate safe for prefill.",,TEXT
BM-186,"document.issuePlace","Nơi ban hành",false,MANUAL,NEVER_AUTO,NONE,"Label ""Nơi ban hành"" matches NEVER_AUTO pattern.","TP. Hồ Chí Minh",TEXT
BM-186,"recipients.personLine14","Người nhận (dòng 14)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 14)"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"recipients.personLine13","Người nhận (dòng 13)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 13)"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"document.issueDate","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.issueDate"" is generic/common boilerplate safe for prefill.","2026-01-01",TEXT
BM-186,"recipients.personLine12","Người nhận (dòng 12)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 12)"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"recipients.personLine11","Người nhận (dòng 11)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 11)"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"recipients.personLine10","Người nhận (dòng 10)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 10)"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"recipients.personLine9","Người nhận (dòng 9)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 9)"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"recipients.personLine8","Người nhận (dòng 8)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 8)"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"recipients.personLine7","Người nhận (dòng 7)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 7)"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"recipients.personLine6","Người nhận (dòng 6)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 6)"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"recipients.personLine5","Người nhận (dòng 5)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 5)"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"recipients.personLine4","Người nhận (dòng 4)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 4)"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"recipients.personLine3","Người nhận (dòng 3)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 3)"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"recipients.personLine2","Người nhận (dòng 2)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 2)"" matches NEVER_AUTO pattern.",,TEXT
BM-186,"document.fullDocumentCode","Số văn bản / quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số văn bản / quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-187,"agency.name","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-187,"recipients.personLine","Người bị áp dụng",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người bị áp dụng"" matches NEVER_AUTO pattern.",,TEXT
BM-187,"recipients.personLine13","Người nhận (dòng 13)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 13)"" matches NEVER_AUTO pattern.",,TEXT
BM-187,"recipients.personLine12","Người nhận (dòng 12)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 12)"" matches NEVER_AUTO pattern.",,TEXT
BM-187,"recipients.personLine11","Người nhận (dòng 11)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 11)"" matches NEVER_AUTO pattern.",,TEXT
BM-187,"recipients.personLine10","Người nhận (dòng 10)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 10)"" matches NEVER_AUTO pattern.",,TEXT
BM-187,"recipients.personLine9","Người nhận (dòng 9)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 9)"" matches NEVER_AUTO pattern.",,TEXT
BM-187,"recipients.personLine8","Người nhận (dòng 8)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 8)"" matches NEVER_AUTO pattern.",,TEXT
BM-187,"recipients.personLine7","Người nhận (dòng 7)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 7)"" matches NEVER_AUTO pattern.",,TEXT
BM-187,"recipients.personLine6","Người nhận (dòng 6)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 6)"" matches NEVER_AUTO pattern.",,TEXT
BM-187,"recipients.personLine5","Người nhận (dòng 5)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 5)"" matches NEVER_AUTO pattern.",,TEXT
BM-187,"recipients.personLine4","Người nhận (dòng 4)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 4)"" matches NEVER_AUTO pattern.",,TEXT
BM-187,"recipients.personLine3","Người nhận (dòng 3)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 3)"" matches NEVER_AUTO pattern.",,TEXT
BM-187,"recipients.personLine2","Người nhận (dòng 2)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 2)"" matches NEVER_AUTO pattern.",,TEXT
BM-187,"document.issueDate","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.issueDate"" is generic/common boilerplate safe for prefill.","2026-01-01",TEXT
BM-187,"document.fullDocumentCode","Số văn bản / quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số văn bản / quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"agency.name","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"recipients.personLine","Người bị áp dụng",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người bị áp dụng"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"recipients.personLine15","Người nhận (dòng 15)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 15)"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"recipients.personLine14","Người nhận (dòng 14)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 14)"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"recipients.personLine13","Người nhận (dòng 13)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 13)"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"document.issueDate","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.issueDate"" is generic/common boilerplate safe for prefill.","2026-01-01",TEXT
BM-188,"recipients.personLine12","Người nhận (dòng 12)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 12)"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"recipients.personLine11","Người nhận (dòng 11)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 11)"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"recipients.personLine10","Người nhận (dòng 10)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 10)"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"recipients.personLine9","Người nhận (dòng 9)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 9)"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"recipients.personLine8","Người nhận (dòng 8)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 8)"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"recipients.personLine7","Người nhận (dòng 7)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 7)"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"recipients.personLine6","Người nhận (dòng 6)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 6)"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"recipients.personLine5","Người nhận (dòng 5)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 5)"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"recipients.personLine4","Người nhận (dòng 4)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 4)"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"recipients.personLine3","Người nhận (dòng 3)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 3)"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"recipients.personLine2","Người nhận (dòng 2)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 2)"" matches NEVER_AUTO pattern.",,TEXT
BM-188,"document.fullDocumentCode","Số văn bản / quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số văn bản / quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"agency.name","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"recipients.personLine","Người bị áp dụng",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người bị áp dụng"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"recipients.personLine15","Người nhận (dòng 15)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 15)"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"recipients.personLine14","Người nhận (dòng 14)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 14)"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"recipients.personLine13","Người nhận (dòng 13)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 13)"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"document.fullDocumentCode","Số văn bản / quyết định",false,MANUAL,NEVER_AUTO,NONE,"Label ""Số văn bản / quyết định"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"recipients.personLine12","Người nhận (dòng 12)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 12)"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"recipients.personLine11","Người nhận (dòng 11)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 11)"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"recipients.personLine10","Người nhận (dòng 10)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 10)"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"recipients.personLine9","Người nhận (dòng 9)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 9)"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"recipients.personLine8","Người nhận (dòng 8)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 8)"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"recipients.personLine7","Người nhận (dòng 7)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 7)"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"recipients.personLine6","Người nhận (dòng 6)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 6)"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"recipients.personLine5","Người nhận (dòng 5)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 5)"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"recipients.personLine4","Người nhận (dòng 4)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 4)"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"recipients.personLine3","Người nhận (dòng 3)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 3)"" matches NEVER_AUTO pattern.",,TEXT
BM-189,"recipients.personLine2","Người nhận (dòng 2)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 2)"" matches NEVER_AUTO pattern.",,TEXT
BM-190,"agency.name","Tên cơ quan",false,AGENCY,NEVER_AUTO,NONE,"Label ""Tên cơ quan"" matches NEVER_AUTO pattern.",,TEXT
BM-190,"recipients.personLine","Người bị áp dụng",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người bị áp dụng"" matches NEVER_AUTO pattern.",,TEXT
BM-190,"recipients.personLine15","Người nhận (dòng 15)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 15)"" matches NEVER_AUTO pattern.",,TEXT
BM-190,"document.issuePlace","Nơi ban hành",false,MANUAL,NEVER_AUTO,NONE,"Label ""Nơi ban hành"" matches NEVER_AUTO pattern.","TP. Hồ Chí Minh",TEXT
BM-190,"recipients.personLine14","Người nhận (dòng 14)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 14)"" matches NEVER_AUTO pattern.",,TEXT
BM-190,"recipients.personLine13","Người nhận (dòng 13)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 13)"" matches NEVER_AUTO pattern.",,TEXT
BM-190,"document.issueDate","Ngày ban hành",false,MANUAL,SAFE_GENERIC_PREFILL,GENERIC_TEXT,"Path ""document.issueDate"" is generic/common boilerplate safe for prefill.","2026-01-01",TEXT
BM-190,"recipients.personLine12","Người nhận (dòng 12)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 12)"" matches NEVER_AUTO pattern.",,TEXT
BM-190,"recipients.personLine11","Người nhận (dòng 11)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 11)"" matches NEVER_AUTO pattern.",,TEXT
BM-190,"recipients.personLine10","Người nhận (dòng 10)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 10)"" matches NEVER_AUTO pattern.",,TEXT
BM-190,"recipients.personLine9","Người nhận (dòng 9)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 9)"" matches NEVER_AUTO pattern.",,TEXT
BM-190,"recipients.personLine8","Người nhận (dòng 8)",false,MANUAL,NEVER_AUTO,NONE,"Label ""Người nhận (dòng 8)"" matches NEVER_AUTO pattern.",,TEXT
